STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,POL,Poland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,87,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,POL,Poland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,80.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,POL,Poland,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,72.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,16.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,16.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,13.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,12.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,13.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,10,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,9.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,100.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,96.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,86.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,85.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,78.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,75.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,47.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,32.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,TUR,Türkiye,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,99.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,TUR,Türkiye,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,96.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,TUR,Türkiye,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,94.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,92.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,38.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,37.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,37.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,23.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,45.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,41.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,36.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,33,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,31.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,28.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,12.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,9.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,104.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,107,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,SGP,Singapore,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,107.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,4.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,3.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,4.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,4.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,4.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,4.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,14.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,15.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,14.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,14.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,13.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,12.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,11.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,10.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,3.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,5.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,5.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,5.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,5.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,4.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,7.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,7.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,7.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,7.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,7.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,7.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,7.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,9.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.1),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ADMRDBLE,(Deprecated) Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,9.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
